Code,SubjectPaperName,Type,date,max_number,marked_actual,ExamDate,Awarding,start_date,end_date,marked_prediction,pred_dif_tot,pred_dif_pc,level,level_code
8701/01,ENGLISH LANGUAGE COMPONENT 1,,04/06/2019,1321,0,20/05/2019,19/07/2019,21702,21745,61,-61,-4.6177139,GCE,2
2418/51,CHEMISTRY UNIT 4 UNED 4,DRS,30/05/2019,166,0,11/06/2019,19/07/2019,21720,21745,0,0,0,GCE,2
2417/01,CHEMISTRY UNIT 3 UNIT 3,DRS,29/05/2019,2020,0,04/06/2019,19/07/2019,21713,21745,0,0,0,GCE,2
2417/51,CHEMISTRY UNIT 3 UNED 3,DRS,03/06/2019,166,0,04/06/2019,19/07/2019,21713,21745,0,0,0,GCE,2
8151/01,LAW COMPONENT 1,DRS,30/05/2019,762,0,04/06/2019,19/07/2019,21713,21745,0,0,0,GCE,2
2418/51,CHEMISTRY UNIT 4 UNED 4,DRS,03/06/2019,166,0,11/06/2019,19/07/2019,21720,21745,0,0,0,GCE,2
2417/01,CHEMISTRY UNIT 3 UNIT 3,DRS,30/05/2019,2020,0,04/06/2019,19/07/2019,21713,21745,0,0,0,GCE,2
8701/02,ENGLISH LANGUAGE COMPONENT 2,,29/05/2019,1321,0,04/06/2019,19/07/2019,21710,21745,0,0,0,GCE,2
8701/03,ENGLISH LANGUAGE COMPONENT 3,,03/06/2019,1321,0,06/06/2019,19/07/2019,21714,21745,0,0,0,GCE,2
2418/51,CHEMISTRY UNIT 4 UNED 4,DRS,04/06/2019,166,0,11/06/2019,19/07/2019,21720,21745,0,0,0,GCE,2
8151/03,LAW COMPONENT 3,DRS,30/05/2019,762,0,17/06/2019,19/07/2019,21724,21745,0,0,0,GCE,2
2728/01,ENGLISH LITERATURE UNIT 4 UNIT 4,,03/06/2019,1645,0,11/06/2019,19/07/2019,21717,21745,0,0,0,GCE,2
2419/51,CHEMISTRY UNIT 5 UNED 5 - YMARFEROL,,03/06/2019,165,95,08/05/2019,19/07/2019,21700,21745,11,84,50.909092,GCE,2
2418/01,CHEMISTRY UNIT 4 UNIT 4,DRS,30/05/2019,2021,0,11/06/2019,19/07/2019,21720,21745,0,0,0,GCE,2
2419/51,CHEMISTRY UNIT 5 UNED 5 - YMARFEROL,,30/05/2019,165,54,08/05/2019,19/07/2019,21700,21745,0,54,32.727272,GCE,2
8151/02,LAW COMPONENT 2,DRS,29/05/2019,762,0,13/06/2019,19/07/2019,21722,21745,0,0,0,GCE,2
2419/01,CHEMISTRY UNIT 5 UNIT 5 - PRACTICAL,,03/06/2019,1992,1129,08/05/2019,19/07/2019,21700,21745,133,996,50,GCE,2
2417/01,CHEMISTRY UNIT 3 UNIT 3,DRS,03/06/2019,2020,0,04/06/2019,19/07/2019,21713,21745,0,0,0,GCE,2
8701/04,ENGLISH LANGUAGE COMPONENT 4 - NEA,,03/06/2019,1321,1298,,19/07/2019,21700,21745,88,1210,91.597275,GCE,2
8701/04,ENGLISH LANGUAGE COMPONENT 4 - NEA,,29/05/2019,1321,1298,,19/07/2019,21700,21745,0,1298,98.258896,GCE,2
8151/01,LAW COMPONENT 1,DRS,03/06/2019,762,0,04/06/2019,19/07/2019,21713,21745,0,0,0,GCE,2
2727/01,ENGLISH LITERATURE UNIT 3 UNIT 3,,30/05/2019,1644,0,03/06/2019,19/07/2019,21710,21745,0,0,0,GCE,2
2729/01,ENGLISH LITERATURE UNIT 5 UNIT 5 - NEA,,29/05/2019,1639,1638,,19/07/2019,21700,21745,0,1638,99.938988,GCE,2
8701/01,ENGLISH LANGUAGE COMPONENT 1,,30/05/2019,1321,0,20/05/2019,19/07/2019,21702,21745,0,0,0,GCE,2
2728/01,ENGLISH LITERATURE UNIT 4 UNIT 4,,04/06/2019,1645,0,11/06/2019,19/07/2019,21717,21745,0,0,0,GCE,2
8151/01,LAW COMPONENT 1,DRS,29/05/2019,762,0,04/06/2019,19/07/2019,21713,21745,0,0,0,GCE,2
8151/03,LAW COMPONENT 3,DRS,03/06/2019,762,0,17/06/2019,19/07/2019,21724,21745,0,0,0,GCE,2
8701/03,ENGLISH LANGUAGE COMPONENT 3,,04/06/2019,1321,0,06/06/2019,19/07/2019,21714,21745,0,0,0,GCE,2
2727/01,ENGLISH LITERATURE UNIT 3 UNIT 3,,03/06/2019,1644,0,03/06/2019,19/07/2019,21710,21745,0,0,0,GCE,2
2418/01,CHEMISTRY UNIT 4 UNIT 4,DRS,03/06/2019,2021,0,11/06/2019,19/07/2019,21720,21745,0,0,0,GCE,2
2728/01,ENGLISH LITERATURE UNIT 4 UNIT 4,,30/05/2019,1645,0,11/06/2019,19/07/2019,21717,21745,0,0,0,GCE,2
8701/02,ENGLISH LANGUAGE COMPONENT 2,,04/06/2019,1321,0,04/06/2019,19/07/2019,21710,21745,0,0,0,GCE,2
2418/01,CHEMISTRY UNIT 4 UNIT 4,DRS,04/06/2019,2021,0,11/06/2019,19/07/2019,21720,21745,0,0,0,GCE,2
2418/51,CHEMISTRY UNIT 4 UNED 4,DRS,29/05/2019,166,0,11/06/2019,19/07/2019,21720,21745,0,0,0,GCE,2
8701/01,ENGLISH LANGUAGE COMPONENT 1,,03/06/2019,1321,0,20/05/2019,19/07/2019,21702,21745,31,-31,-2.3467071,GCE,2
2729/01,ENGLISH LITERATURE UNIT 5 UNIT 5 - NEA,,30/05/2019,1639,1638,,19/07/2019,21700,21745,0,1638,99.938988,GCE,2
2419/51,CHEMISTRY UNIT 5 UNED 5 - YMARFEROL,,29/05/2019,165,0,08/05/2019,19/07/2019,21700,21745,0,0,0,GCE,2
8671/02,FILM STUDIES COMPONENT 2,DRS,29/05/2019,5303,17,07/06/2019,20/07/2019,21722,21746,0,17,.32057327,GCE,2
8411/03,CHEMISTRY COMPONENT 3,,30/05/2019,105,0,19/06/2019,20/07/2019,21728,21746,0,0,0,GCE,2
8411/02,CHEMISTRY COMPONENT 2,,04/06/2019,105,0,11/06/2019,20/07/2019,21717,21746,0,0,0,GCE,2
8411/01,CHEMISTRY COMPONENT 1,,03/06/2019,105,0,04/06/2019,20/07/2019,21711,21746,0,0,0,GCE,2
2528/51,ECONOMICS UNIT 4 UNED 4,,03/06/2019,28,0,23/05/2019,20/07/2019,21701,21746,1,-1,-3.5714285,GCE,2
8671/02,FILM STUDIES COMPONENT 2,DRS,04/06/2019,5303,17,07/06/2019,20/07/2019,21722,21746,0,17,.32057327,GCE,2
2528/01,ECONOMICS UNIT 4 UNIT 4,,04/06/2019,427,0,23/05/2019,20/07/2019,21712,21746,0,0,0,GCE,2
8691/02,DRAMA AND THEATRE COMPONENT 2,,03/06/2019,1507,1446,,20/07/2019,21701,21746,67,1379,91.506302,GCE,2
8671/03,FILM STUDIES COMPONENT 3 - NEA,BTL IAMIS,29/05/2019,5303,5284,,20/07/2019,21701,21746,0,5284,99.641716,GCE,2
2297/51,PSYCHOLOGY UNIT 3 UNED 3,DRS,04/06/2019,108,0,20/05/2019,20/07/2019,21701,21746,7,-7,-6.4814816,GCE,2
2527/01,ECONOMICS UNIT 3 UNIT 3,,03/06/2019,426,0,20/05/2019,20/07/2019,21709,21746,0,0,0,GCE,2
8691/01,DRAMA AND THEATRE COMPONENT 1 - NEA,,29/05/2019,1507,1494,,20/07/2019,21701,21746,0,1494,99.13736,GCE,2
2527/01,ECONOMICS UNIT 3 UNIT 3,,29/05/2019,426,0,20/05/2019,20/07/2019,21709,21746,0,0,0,GCE,2
8691/01,DRAMA AND THEATRE COMPONENT 1 - NEA,,30/05/2019,1507,1494,,20/07/2019,21701,21746,0,1494,99.13736,GCE,2
8411/03,CHEMISTRY COMPONENT 3,,03/06/2019,105,0,19/06/2019,20/07/2019,21728,21746,0,0,0,GCE,2
8411/03,CHEMISTRY COMPONENT 3,,04/06/2019,105,0,19/06/2019,20/07/2019,21728,21746,0,0,0,GCE,2
8671/01,FILM STUDIES COMPONENT 1,DRS,03/06/2019,5303,17,03/06/2019,20/07/2019,21715,21746,0,17,.32057327,GCE,2
2297/51,PSYCHOLOGY UNIT 3 UNED 3,DRS,03/06/2019,108,0,20/05/2019,20/07/2019,21701,21746,5,-5,-4.6296296,GCE,2
8671/01,FILM STUDIES COMPONENT 1,DRS,29/05/2019,5303,17,03/06/2019,20/07/2019,21715,21746,0,17,.32057327,GCE,2
2297/51,PSYCHOLOGY UNIT 3 UNED 3,DRS,29/05/2019,108,0,20/05/2019,20/07/2019,21701,21746,0,0,0,GCE,2
2528/01,ECONOMICS UNIT 4 UNIT 4,,29/05/2019,427,0,23/05/2019,20/07/2019,21712,21746,0,0,0,GCE,2
8691/03,DRAMA AND THEATRE COMPONENT 3,,29/05/2019,1507,0,07/06/2019,20/07/2019,21715,21746,0,0,0,GCE,2
8691/03,DRAMA AND THEATRE COMPONENT 3,,04/06/2019,1507,0,07/06/2019,20/07/2019,21715,21746,0,0,0,GCE,2
8671/02,FILM STUDIES COMPONENT 2,DRS,03/06/2019,5303,17,07/06/2019,20/07/2019,21722,21746,0,17,.32057327,GCE,2
2298/01,PSYCHOLOGY UNIT 4 UNIT 4,DRS,03/06/2019,1696,0,07/06/2019,20/07/2019,21721,21746,0,0,0,GCE,2
8671/01,FILM STUDIES COMPONENT 1,DRS,04/06/2019,5303,17,03/06/2019,20/07/2019,21715,21746,0,17,.32057327,GCE,2
2527/51,ECONOMICS UNIT 3 UNED 3,,29/05/2019,28,0,20/05/2019,20/07/2019,21701,21746,0,0,0,GCE,2
2528/51,ECONOMICS UNIT 4 UNED 4,,29/05/2019,28,0,23/05/2019,20/07/2019,21701,21746,0,0,0,GCE,2
2297/01,PSYCHOLOGY UNIT 3 UNIT 3,DRS,03/06/2019,1714,0,20/05/2019,20/07/2019,21704,21746,0,0,0,GCE,2
2298/01,PSYCHOLOGY UNIT 4 UNIT 4,DRS,29/05/2019,1696,0,07/06/2019,20/07/2019,21721,21746,0,0,0,GCE,2
2297/01,PSYCHOLOGY UNIT 3 UNIT 3,DRS,29/05/2019,1714,0,20/05/2019,20/07/2019,21704,21746,0,0,0,GCE,2
8671/03,FILM STUDIES COMPONENT 3 - NEA,BTL IAMIS,04/06/2019,5303,5292,,20/07/2019,21701,21746,354,4938,93.117104,GCE,2
2298/51,PSYCHOLOGY UNIT 4 UNED 4,DRS,30/05/2019,108,0,07/06/2019,20/07/2019,21716,21746,0,0,0,GCE,2
8691/03,DRAMA AND THEATRE COMPONENT 3,,30/05/2019,1507,0,07/06/2019,20/07/2019,21715,21746,0,0,0,GCE,2
8411/01,CHEMISTRY COMPONENT 1,,30/05/2019,105,0,04/06/2019,20/07/2019,21711,21746,0,0,0,GCE,2
2298/51,PSYCHOLOGY UNIT 4 UNED 4,DRS,04/06/2019,108,0,07/06/2019,20/07/2019,21716,21746,0,0,0,GCE,2
8671/02,FILM STUDIES COMPONENT 2,DRS,30/05/2019,5303,17,07/06/2019,20/07/2019,21722,21746,0,17,.32057327,GCE,2
8411/04,CHEMISTRY PRACTICAL ENDORSEMENT,,29/05/2019,105,103,,20/07/2019,21701,21746,0,103,98.095238,GCE,2
8671/03,FILM STUDIES COMPONENT 3 - NEA,BTL IAMIS,30/05/2019,5303,5291,,20/07/2019,21701,21746,0,5291,99.773712,GCE,2
8411/02,CHEMISTRY COMPONENT 2,,29/05/2019,105,0,11/06/2019,20/07/2019,21717,21746,0,0,0,GCE,2
8411/04,CHEMISTRY PRACTICAL ENDORSEMENT,,03/06/2019,105,104,,20/07/2019,21701,21746,5,99,94.285713,GCE,2
2298/01,PSYCHOLOGY UNIT 4 UNIT 4,DRS,04/06/2019,1696,0,07/06/2019,20/07/2019,21721,21746,0,0,0,GCE,2
8411/04,CHEMISTRY PRACTICAL ENDORSEMENT,,04/06/2019,105,104,,20/07/2019,21701,21746,7,97,92.380951,GCE,2
8411/02,CHEMISTRY COMPONENT 2,,30/05/2019,105,0,11/06/2019,20/07/2019,21717,21746,0,0,0,GCE,2
8411/04,CHEMISTRY PRACTICAL ENDORSEMENT,,30/05/2019,105,104,,20/07/2019,21701,21746,0,104,99.047623,GCE,2
2527/01,ECONOMICS UNIT 3 UNIT 3,,30/05/2019,426,0,20/05/2019,20/07/2019,21709,21746,0,0,0,GCE,2
8411/01,CHEMISTRY COMPONENT 1,,04/06/2019,105,0,04/06/2019,20/07/2019,21711,21746,0,0,0,GCE,2
2528/01,ECONOMICS UNIT 4 UNIT 4,,03/06/2019,427,0,23/05/2019,20/07/2019,21712,21746,0,0,0,GCE,2
2528/51,ECONOMICS UNIT 4 UNED 4,,04/06/2019,28,0,23/05/2019,20/07/2019,21701,21746,2,-2,-7.1428571,GCE,2
2528/01,ECONOMICS UNIT 4 UNIT 4,,30/05/2019,427,0,23/05/2019,20/07/2019,21712,21746,0,0,0,GCE,2
8691/03,DRAMA AND THEATRE COMPONENT 3,,03/06/2019,1507,0,07/06/2019,20/07/2019,21715,21746,0,0,0,GCE,2
2528/51,ECONOMICS UNIT 4 UNED 4,,30/05/2019,28,0,23/05/2019,20/07/2019,21701,21746,0,0,0,GCE,2
8411/03,CHEMISTRY COMPONENT 3,,29/05/2019,105,0,19/06/2019,20/07/2019,21728,21746,0,0,0,GCE,2
2527/51,ECONOMICS UNIT 3 UNED 3,,04/06/2019,28,0,20/05/2019,20/07/2019,21701,21746,2,-2,-7.1428571,GCE,2
8691/01,DRAMA AND THEATRE COMPONENT 1 - NEA,,03/06/2019,1507,1494,,20/07/2019,21701,21746,67,1427,94.691437,GCE,2
8691/01,DRAMA AND THEATRE COMPONENT 1 - NEA,,04/06/2019,1507,1494,,20/07/2019,21701,21746,100,1394,92.501656,GCE,2
8691/02,DRAMA AND THEATRE COMPONENT 2,,29/05/2019,1507,1126,,20/07/2019,21701,21746,0,1126,74.717979,GCE,2
8411/01,CHEMISTRY COMPONENT 1,,29/05/2019,105,0,04/06/2019,20/07/2019,21711,21746,0,0,0,GCE,2
2298/51,PSYCHOLOGY UNIT 4 UNED 4,DRS,29/05/2019,108,0,07/06/2019,20/07/2019,21716,21746,0,0,0,GCE,2
2298/01,PSYCHOLOGY UNIT 4 UNIT 4,DRS,30/05/2019,1696,0,07/06/2019,20/07/2019,21721,21746,0,0,0,GCE,2
2297/01,PSYCHOLOGY UNIT 3 UNIT 3,DRS,30/05/2019,1714,0,20/05/2019,20/07/2019,21704,21746,0,0,0,GCE,2
2298/51,PSYCHOLOGY UNIT 4 UNED 4,DRS,03/06/2019,108,0,07/06/2019,20/07/2019,21716,21746,0,0,0,GCE,2
2527/51,ECONOMICS UNIT 3 UNED 3,,30/05/2019,28,0,20/05/2019,20/07/2019,21701,21746,0,0,0,GCE,2
2527/01,ECONOMICS UNIT 3 UNIT 3,,04/06/2019,426,0,20/05/2019,20/07/2019,21709,21746,0,0,0,GCE,2
8671/03,FILM STUDIES COMPONENT 3 - NEA,BTL IAMIS,03/06/2019,5303,5291,,20/07/2019,21701,21746,236,5055,95.323402,GCE,2
2297/51,PSYCHOLOGY UNIT 3 UNED 3,DRS,30/05/2019,108,0,20/05/2019,20/07/2019,21701,21746,0,0,0,GCE,2
2297/01,PSYCHOLOGY UNIT 3 UNIT 3,DRS,04/06/2019,1714,0,20/05/2019,20/07/2019,21704,21746,0,0,0,GCE,2
8691/02,DRAMA AND THEATRE COMPONENT 2,,04/06/2019,1507,1446,,20/07/2019,21701,21746,100,1346,89.316521,GCE,2
8671/01,FILM STUDIES COMPONENT 1,DRS,30/05/2019,5303,17,03/06/2019,20/07/2019,21715,21746,0,17,.32057327,GCE,2
8691/02,DRAMA AND THEATRE COMPONENT 2,,30/05/2019,1507,1142,,20/07/2019,21701,21746,0,1142,75.779694,GCE,2
8411/02,CHEMISTRY COMPONENT 2,,03/06/2019,105,0,11/06/2019,20/07/2019,21717,21746,0,0,0,GCE,2
2527/51,ECONOMICS UNIT 3 UNED 3,,03/06/2019,28,0,20/05/2019,20/07/2019,21701,21746,1,-1,-3.5714285,GCE,2
8603/01,D&T FASHION & TEXTILES COMPONENT 1,,29/05/2019,80,0,07/06/2019,21/07/2019,21717,21747,0,0,0,GCE,2
8604/01,D&T PRODUCT DESIGN COMPONENT 1,,30/05/2019,738,0,07/06/2019,21/07/2019,21717,21747,0,0,0,GCE,2
8604/01,D&T PRODUCT DESIGN COMPONENT 1,,03/06/2019,738,0,07/06/2019,21/07/2019,21717,21747,0,0,0,GCE,2
8603/01,D&T FASHION & TEXTILES COMPONENT 1,,30/05/2019,80,0,07/06/2019,21/07/2019,21717,21747,0,0,0,GCE,2
8604/02,D&T PRODUCT DESIGN COMPONENT 2 - NEA,,04/06/2019,738,731,,21/07/2019,21702,21747,33,698,94.579948,GCE,2
8604/02,D&T PRODUCT DESIGN COMPONENT 2 - NEA,,29/05/2019,738,726,,21/07/2019,21702,21747,0,726,98.373985,GCE,2
8604/01,D&T PRODUCT DESIGN COMPONENT 1,,29/05/2019,738,0,07/06/2019,21/07/2019,21717,21747,0,0,0,GCE,2
8604/02,D&T PRODUCT DESIGN COMPONENT 2 - NEA,,30/05/2019,738,726,,21/07/2019,21702,21747,0,726,98.373985,GCE,2
8603/02,D&T FASHION & TEXTILES COMPONENT 2 - NEA,,04/06/2019,80,80,,21/07/2019,21702,21747,4,76,95,GCE,2
8603/01,D&T FASHION & TEXTILES COMPONENT 1,,04/06/2019,80,0,07/06/2019,21/07/2019,21717,21747,0,0,0,GCE,2
8604/02,D&T PRODUCT DESIGN COMPONENT 2 - NEA,,03/06/2019,738,726,,21/07/2019,21702,21747,16,710,96.205963,GCE,2
8603/01,D&T FASHION & TEXTILES COMPONENT 1,,03/06/2019,80,0,07/06/2019,21/07/2019,21717,21747,0,0,0,GCE,2
8603/02,D&T FASHION & TEXTILES COMPONENT 2 - NEA,,03/06/2019,80,80,,21/07/2019,21702,21747,2,78,97.5,GCE,2
8603/02,D&T FASHION & TEXTILES COMPONENT 2 - NEA,,29/05/2019,80,80,,21/07/2019,21702,21747,0,80,100,GCE,2
8604/01,D&T PRODUCT DESIGN COMPONENT 1,,04/06/2019,738,0,07/06/2019,21/07/2019,21717,21747,0,0,0,GCE,2
8603/02,D&T FASHION & TEXTILES COMPONENT 2 - NEA,,30/05/2019,80,80,,21/07/2019,21702,21747,0,80,100,GCE,2
8201/02,SOCIOLOGY COMPONENT 2,,03/06/2019,1631,0,04/06/2019,22/07/2019,21715,21748,0,0,0,GCE,2
2668/01,MUSIC UNIT 4 UNIT 4 PERFORMINGOPTA,,04/06/2019,207,206,,22/07/2019,21703,21748,5,201,97.101448,GCE,2
2664/51,MUSIC UNIT 6 UNED 6 ARFANU,,30/05/2019,77,0,14/06/2019,22/07/2019,21722,21748,0,0,0,GCE,2
2669/02,MUSIC UNIT 5 UNIT 5 COMPOSINGOPT B,BTL,29/05/2019,28,0,,22/07/2019,21703,21748,0,0,0,GCE,2
8721/02,ENGLISH LITERATURE COMPONENT 2,DRS,04/06/2019,2746,31,03/06/2019,22/07/2019,21710,21748,0,31,1.1289148,GCE,2
2664/01,MUSIC UNIT 6 UNIT 6 APPRAISING,,03/06/2019,236,0,14/06/2019,22/07/2019,21722,21748,0,0,0,GCE,2
2668/52,MUSIC UNIT 4 UNED 4 PERFFORMIOOPSB,,03/06/2019,8,8,,22/07/2019,21703,21748,0,8,100,GCE,2
2010/51,WELSH FIRST LANGUAGE UNIT 6 UNED 6,,30/05/2019,278,0,10/06/2019,22/07/2019,21719,21748,0,0,0,GCE,2
2669/52,MUSIC UNIT 5 UNED 5 CYFANSODDIOPSB,BTL,30/05/2019,8,0,,22/07/2019,21703,21748,0,0,0,GCE,2
2409/01,BIOLOGY UNIT 5 UNIT 5 - PRACTICAL,,04/06/2019,2295,2049,02/04/2019,22/07/2019,21703,21748,51,1998,87.058823,GCE,2
2668/51,MUSIC UNIT 4 UNED 4 PERFFORMIOOPSA,,03/06/2019,71,71,,22/07/2019,21703,21748,0,71,100,GCE,2
8501/01,COMPUTER SCIENCE COMPONENT 1,,29/05/2019,582,0,03/06/2019,22/07/2019,21710,21748,0,0,0,GCE,2
2669/51,MUSIC UNIT 5 UNED 5 CYFANSODDIOPSA,BTL,30/05/2019,70,0,,22/07/2019,21703,21748,0,0,0,GCE,2
2664/51,MUSIC UNIT 6 UNED 6 ARFANU,,04/06/2019,77,0,14/06/2019,22/07/2019,21722,21748,0,0,0,GCE,2
2408/01,BIOLOGY UNIT 4 UNIT 4,DRS,29/05/2019,2326,0,13/06/2019,22/07/2019,21725,21748,0,0,0,GCE,2
2428/51,PHYSICS UNIT 4 UNED 4,DRS,03/06/2019,91,0,17/06/2019,22/07/2019,21726,21748,0,0,0,GCE,2
2668/52,MUSIC UNIT 4 UNED 4 PERFFORMIOOPSB,,30/05/2019,8,8,,22/07/2019,21703,21748,0,8,100,GCE,2
2407/51,BIOLOGY UNIT 3 UNED 3,DRS,30/05/2019,169,0,03/06/2019,22/07/2019,21712,21748,0,0,0,GCE,2
8201/01,SOCIOLOGY COMPONENT 1,,04/06/2019,1631,0,22/05/2019,22/07/2019,21706,21748,0,0,0,GCE,2
8201/01,SOCIOLOGY COMPONENT 1,,03/06/2019,1631,0,22/05/2019,22/07/2019,21706,21748,0,0,0,GCE,2
2009/51,WELSH FIRST LANGUAGE UNIT 5 UNED 5,,03/06/2019,278,0,05/06/2019,22/07/2019,21711,21748,0,0,0,GCE,2
2669/02,MUSIC UNIT 5 UNIT 5 COMPOSINGOPT B,BTL,04/06/2019,28,0,,22/07/2019,21703,21748,1,-1,-3.5714285,GCE,2
2408/51,BIOLOGY UNIT 4 UNED 4,DRS,04/06/2019,169,0,13/06/2019,22/07/2019,21722,21748,0,0,0,GCE,2
2409/51,BIOLOGY UNIT 5 UNED 5 - YMARFEROL,,29/05/2019,166,19,02/04/2019,22/07/2019,21703,21748,0,19,11.445783,GCE,2
8721/02,ENGLISH LITERATURE COMPONENT 2,DRS,03/06/2019,2746,31,03/06/2019,22/07/2019,21710,21748,0,31,1.1289148,GCE,2
2427/01,PHYSICS UNIT 3 UNIT 3,DRS,04/06/2019,1409,0,06/06/2019,22/07/2019,21715,21748,0,0,0,GCE,2
8721/03,ENGLISH LITERATURE COMPONENT 3,DRS,03/06/2019,2746,31,11/06/2019,22/07/2019,21717,21748,0,31,1.1289148,GCE,2
2428/51,PHYSICS UNIT 4 UNED 4,DRS,29/05/2019,91,0,17/06/2019,22/07/2019,21726,21748,0,0,0,GCE,2
2669/52,MUSIC UNIT 5 UNED 5 CYFANSODDIOPSB,BTL,03/06/2019,8,0,,22/07/2019,21703,21748,0,0,0,GCE,2
2668/02,MUSIC UNIT 4 UNIT 4 PERFORMINGOPTB,,03/06/2019,28,27,,22/07/2019,21703,21748,0,27,96.428574,GCE,2
8501/01,COMPUTER SCIENCE COMPONENT 1,,03/06/2019,582,0,03/06/2019,22/07/2019,21710,21748,0,0,0,GCE,2
8721/03,ENGLISH LITERATURE COMPONENT 3,DRS,04/06/2019,2746,31,11/06/2019,22/07/2019,21717,21748,0,31,1.1289148,GCE,2
2407/51,BIOLOGY UNIT 3 UNED 3,DRS,03/06/2019,169,0,03/06/2019,22/07/2019,21712,21748,0,0,0,GCE,2
8201/01,SOCIOLOGY COMPONENT 1,,29/05/2019,1631,0,22/05/2019,22/07/2019,21706,21748,0,0,0,GCE,2
8201/01,SOCIOLOGY COMPONENT 1,,30/05/2019,1631,0,22/05/2019,22/07/2019,21706,21748,0,0,0,GCE,2
2429/51,PHYSICS UNIT 5 UNED 5 - YMARFEROL,,30/05/2019,91,0,26/03/2019,22/07/2019,21703,21748,0,0,0,GCE,2
2407/01,BIOLOGY UNIT 3 UNIT 3,DRS,29/05/2019,2326,0,03/06/2019,22/07/2019,21713,21748,0,0,0,GCE,2
2669/02,MUSIC UNIT 5 UNIT 5 COMPOSINGOPT B,BTL,30/05/2019,28,0,,22/07/2019,21703,21748,0,0,0,GCE,2
2429/51,PHYSICS UNIT 5 UNED 5 - YMARFEROL,,04/06/2019,91,0,26/03/2019,22/07/2019,21703,21748,2,-2,-2.1978023,GCE,2
8201/03,SOCIOLOGY COMPONENT 3,,04/06/2019,1631,0,12/06/2019,22/07/2019,21720,21748,0,0,0,GCE,2
2669/52,MUSIC UNIT 5 UNED 5 CYFANSODDIOPSB,BTL,29/05/2019,8,0,,22/07/2019,21703,21748,0,0,0,GCE,2
8201/03,SOCIOLOGY COMPONENT 3,,03/06/2019,1631,0,12/06/2019,22/07/2019,21720,21748,0,0,0,GCE,2
2408/51,BIOLOGY UNIT 4 UNED 4,DRS,30/05/2019,169,0,13/06/2019,22/07/2019,21722,21748,0,0,0,GCE,2
8501/03,COMPUTER SCIENCE COMPONENT 3 - NEA,BTL IAMIS,29/05/2019,582,578,,22/07/2019,21703,21748,0,578,99.312714,GCE,2
8501/03,COMPUTER SCIENCE COMPONENT 3 - NEA,BTL IAMIS,04/06/2019,582,582,,22/07/2019,21703,21748,13,569,97.766319,GCE,2
2008/51,WELSH FIRST LANGUAGE UNIT 4 UNED 4 - LLAFAR,,04/06/2019,274,274,,22/07/2019,21703,21748,6,268,97.810219,GCE,2
2427/01,PHYSICS UNIT 3 UNIT 3,DRS,29/05/2019,1409,0,06/06/2019,22/07/2019,21715,21748,0,0,0,GCE,2
2408/01,BIOLOGY UNIT 4 UNIT 4,DRS,04/06/2019,2326,0,13/06/2019,22/07/2019,21725,21748,0,0,0,GCE,2
2664/01,MUSIC UNIT 6 UNIT 6 APPRAISING,,04/06/2019,236,0,14/06/2019,22/07/2019,21722,21748,0,0,0,GCE,2
2429/51,PHYSICS UNIT 5 UNED 5 - YMARFEROL,,29/05/2019,91,0,26/03/2019,22/07/2019,21703,21748,0,0,0,GCE,2
2668/51,MUSIC UNIT 4 UNED 4 PERFFORMIOOPSA,,04/06/2019,71,71,,22/07/2019,21703,21748,2,69,97.183098,GCE,2
2428/01,PHYSICS UNIT 4 UNIT 4,DRS,03/06/2019,1412,0,17/06/2019,22/07/2019,21726,21748,0,0,0,GCE,2
2407/01,BIOLOGY UNIT 3 UNIT 3,DRS,04/06/2019,2326,1,03/06/2019,22/07/2019,21713,21748,0,1,.04299226,GCE,2
2409/01,BIOLOGY UNIT 5 UNIT 5 - PRACTICAL,,03/06/2019,2295,1828,02/04/2019,22/07/2019,21703,21748,0,1828,79.651413,GCE,2
2668/02,MUSIC UNIT 4 UNIT 4 PERFORMINGOPTB,,04/06/2019,28,27,,22/07/2019,21703,21748,1,26,92.85714,GCE,2
2669/01,MUSIC UNIT 5 UNIT 5 COMPOSINGOPT A,BTL,29/05/2019,206,0,,22/07/2019,21703,21748,0,0,0,GCE,2
8721/02,ENGLISH LITERATURE COMPONENT 2,DRS,29/05/2019,2746,31,03/06/2019,22/07/2019,21710,21748,0,31,1.1289148,GCE,2
2009/51,WELSH FIRST LANGUAGE UNIT 5 UNED 5,,30/05/2019,278,0,05/06/2019,22/07/2019,21711,21748,0,0,0,GCE,2
2668/01,MUSIC UNIT 4 UNIT 4 PERFORMINGOPTA,,29/05/2019,207,206,,22/07/2019,21703,21748,0,206,99.516907,GCE,2
2668/01,MUSIC UNIT 4 UNIT 4 PERFORMINGOPTA,,30/05/2019,207,206,,22/07/2019,21703,21748,0,206,99.516907,GCE,2
2407/01,BIOLOGY UNIT 3 UNIT 3,DRS,03/06/2019,2326,0,03/06/2019,22/07/2019,21713,21748,0,0,0,GCE,2
8721/01,ENGLISH LITERATURE COMPONENT 1,,29/05/2019,2746,31,23/05/2019,22/07/2019,21703,21748,0,31,1.1289148,GCE,2
2009/51,WELSH FIRST LANGUAGE UNIT 5 UNED 5,,04/06/2019,278,0,05/06/2019,22/07/2019,21711,21748,0,0,0,GCE,2
8201/03,SOCIOLOGY COMPONENT 3,,30/05/2019,1631,0,12/06/2019,22/07/2019,21720,21748,0,0,0,GCE,2
